email,first_name,last_name,company_name,phone_number,website,location,address,rating,reviews,business_type,mv_quality,mv_result,source,place_id,shared_email_count
info@airspecialist.com,Air,Specialist Air Conditioning & Plumbing,Air Specialist Air Conditioning & Plumbing,(713) 469-3443,https://www.airspecialist.com/?utm_source=Google&utm_medium=GBP&utm_campaign=Organic_GBP_Air_Specialist,Pearland,"1323 N Main St, Pearland, TX 77581",4.8,3732,HVAC contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJcYLEYjSRQIYRUiG0N3DA1hM,1
marketing@guyandlarryrestaurants.com,Roaring,Fork,Roaring Fork,(512) 342-2700,http://roaringfork.com/,Austin,"10850 Stonelake Blvd, Austin, TX 78759",4.5,3673,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJCxiuFHvMRIYRQy-KBmm5BjE,2
info@ritasontheriver.com,Rita's,on the River,Rita's on the River,(210) 227-7482,http://www.ritasontheriver.com/,San Antonio,"River Level, 245 E Commerce St, San Antonio, TX 78205",4.6,3652,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJRmwqKxYXIYRoa5pkKluhQw,1
info@blinds.com,Blinds.com,,Blinds.com,(800) 505-1905,https://www.blinds.com/?utm_content=localseo-g,Houston,"10255 Richmond Ave, Houston, TX 77042",4.7,3647,Window treatment store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJQb6fHC_DQIYRK0cIUmxHN_s,1
info@eatgottis.com,Gotti's,,Gotti's,(713) 405-3500,https://www.gottis.com/,Houston,"811 St Emanuel St, Houston, TX 77003",4.2,3623,Cajun restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJdYC8GEu_QIYRktiqE51zUgM,1
info@tjhlaw.com,Thomas,J. Henry Injury Attorneys,Thomas J. Henry Injury Attorneys,(361) 254-7873,https://thomasjhenrylaw.com/,Corpus Christi,"521 Starr St, Corpus Christi, TX 78401",4.8,3593,Personal injury attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJXSkqBB5faIYREqbU3UMauys,1
info@blantonmuseum.org,Blanton,Museum of Art,Blanton Museum of Art,(512) 471-5482,https://blantonmuseum.org/,Austin,"200 E Martin Luther King Jr Blvd, Austin, TX 78712",4.6,3527,Art museum,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJOzfaZJ61RIYRbcc8dXvgz74,2
rjconstantin@yahoo.com,Pizza,Classics,Pizza Classics,(210) 225-3356,http://www.pizzaclassics.com/,San Antonio,"3440 N St Mary's St, San Antonio, TX 78212",4.5,3428,Pizza restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ07QpUPL1XIYRscCgL11FFPU,1
info@olshanfoundation.com,Olshan,Foundation Repair,Olshan Foundation Repair,(713) 223-1900,https://www.olshanfoundation.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbhouston,Houston,"5902 W 34th St, Houston, TX 77092",4.9,3411,Concrete contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJqfkHOn_GQIYRJpdsAiaR3CE,3
uchiwesthollywoodmanagers@uchirestaurants.com,Uchi,Austin,Uchi Austin,(512) 916-4808,https://uchi.uchirestaurants.com/location/austin/,Austin,"801 S Lamar Blvd, Austin, TX 78704",4.6,3403,Sushi restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJz2Whyx61RIYR7mCeZje-QWw,3
info@bigshucks.com,Big,Shucks Seafood Restaurant & Oyster Bar,Big Shucks Seafood Restaurant & Oyster Bar,(214) 887-6353,https://awshucksdallas.com/big-shucks-dallas/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_term=dallas,Dallas,"6232 E Mockingbird Ln, Dallas, TX 75214",4.4,3398,Seafood restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJz6kIN2SfToYRAEpNsTXAda8,2
info@thehenryrestaurant.com,The,Henry,The Henry,(972) 677-9560,https://www.thehenryrestaurant.com/locations/the-henry-dallas/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps,Dallas,"2301 N Akard St Suite 250, Dallas, TX 75201",4.4,3379,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJd0GlbLqZToYR5pmP1Wlo39U,1
info@wesosteakhouse.com,Weso,Steakhouse,Weso Steakhouse,(915) 444-9085,http://www.wesosteakhouse.com/,El Paso,"601 N Mesa St ste 150, El Paso, TX 79901",4.7,3307,Steak house,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJd8OrCERZ54YRb7K1fennhSg,1
info@amarolawfirm.com,Amaro,Law Firm,Amaro Law Firm,(713) 999-4674,https://amarolawfirm.com/houston-personal-injury-lawyers/?utm_source=GBP&utm_medium=Organic&utm_campaign=Houston,Houston,"2500 E T C Jester Blvd, Houston, TX 77008",4.9,3300,Personal injury attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJN5fi4CfHQIYRHBamP3OvPec,2
info@affordabletours.com,AffordableTours.Com,,AffordableTours.Com,+1 800-935-2620,http://www.affordabletours.com/,Sugar Land,"12808 W Airport Blvd Suite 205, Sugar Land, TX 77478, United States",4.8,3294,Travel agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJXZd3I8nnQIYRLAYZgmiQv4Q,1
originalmarketdiner@yahoo.com,Original,Market Diner,Original Market Diner,(214) 521-0992,https://www.originalmarketdiner.com/,Dallas,"4434 Harry Hines Blvd, Dallas, TX 75219",4.5,3279,Breakfast restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ4UWl_6yeToYRyovC0V5PzWY,1
guillermo@guillermosdowntown.com,Guillermo's,,Guillermo's,(210) 223-5587,http://www.guillermosdowntown.com/,San Antonio,"618 McCullough Ave, San Antonio, TX 78215",4.4,3277,Italian restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJxRBd_VZfXIYR1Q-9N30wDho,1
info@brennanshouston.com,Brennan's,Houston,Brennan's Houston,(713) 522-9711,https://www.brennanshouston.com/,Houston,"3300 Smith St, Houston, TX 77006",4.6,3258,Creole restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJh1u1L2-_QIYRS8CnhxGTg9A,1
info@breakfastbrothers.com,Breakfast,Brothers,Breakfast Brothers,(469) 277-7543,https://www.breakfastbrothers.com/,Dallas,"3704 W Camp Wisdom Rd Ste 110, Dallas, TX 75237",4.6,3248,Breakfast restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ08Pfeg-RToYREfMFJXUcVDg,1
samsseabrook@samsboat.com,Sam's,Sunset Kitchen,Sam's Sunset Kitchen,(281) 326-7267,http://www.samsboat.com/locations/seabrook/,Seabrook,"3101 NASA Road 1, Seabrook, TX 77586",4.3,3228,Seafood restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJmyI_zGZiP4YR5EVj_NSwxvs,1
info@saltysow.com,Salty,Sow,Salty Sow,(512) 391-2337,http://www.saltysow.com/,Austin,"1917 Manor Rd, Austin, TX 78722",4.6,3224,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ61i-aZO1RIYRKgxgoJHJc28,1
info@commonbondcafe.com,Common,Bond Bistro & Bakery,Common Bond Bistro & Bakery,(713) 529-3535,http://www.commonbondcafe.com/,Houston,"1706 Westheimer Rd, Houston, TX 77006",4.5,3182,Bakery,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJh4VrhpnAQIYRbApwXPX9u5Y,1
guestservices@hillstone.com,Hillstone,,Hillstone,(713) 529-2385,https://hillstonerestaurant.com/locations/houston/#,Houston,"4848 Kirby Dr, Houston, TX 77098",4.3,3138,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJq13iF_TAQIYR93rF2J-02XI,1
info@carismawash.com,CARisma,WASH,CARisma WASH,(713) 644-5500,https://carismawash.com/,Houston,"4510 Telephone Rd, Houston, TX 77087",4.7,3131,Car wash,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt3uvCOW9QIYRM1k7Wxuqi64,3
contact@buttersmith.com,Butter,Smith Kitchen & Pies,Butter Smith Kitchen & Pies,(915) 751-3455,https://www.buttersmith.com/,El Paso,"4757 Hondo Pass Dr, El Paso, TX 79904",4.3,3108,Breakfast restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ93VQEy9R54YR8NHqyOCZvas,1
info@85cbakerycafe.com,85°C,Bakery Cafe - Houston (Bellaire),85°C Bakery Cafe - Houston (Bellaire),(832) 831-2458,http://www.85cbakerycafe.com/,Houston,"9750 Bellaire Blvd #168, Houston, TX 77036",4.4,3099,Bakery,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ-SBQos_CQIYRzcRRhVNzxCE,4
info@celebrationrestaurant.com,Celebration,Restaurant & Catering,Celebration Restaurant & Catering,(214) 351-5681,https://celebrationrestaurant.com/,Dallas,"4503 W Lovers Ln, Dallas, TX 75209",4.6,3066,Caterer,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJoUheFn-eToYR5_s6-6aokKg,1
info@sonesta.com,The,Royal Sonesta Houston Galleria,The Royal Sonesta Houston Galleria,(713) 627-7600,https://www.sonesta.com/royal-sonesta/tx/houston/royal-sonesta-houston-galleria?utm_source=google&utm_medium=organic&utm_campaign=gmb,Houston,"2222 W Loop S, Houston, TX 77027",4.2,3008,Hotel,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJeXlspWrBQIYRO4BNMdQwCRQ,3
info@vivachevy.com,Viva,Chevrolet,Viva Chevrolet,(915) 235-0766,https://www.vivachevy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button,El Paso,"5915 Montana Ave Building B, El Paso, TX 79925",4.2,2985,Chevrolet dealer,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJsSmXM0ha54YR6fcXV9IIzUk,1
info@carmax.com,CarMax,,CarMax,(512) 873-2315,https://www.carmax.com/stores/7154?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_TX&utm_content=SEO_Austin&utm_term=SEO_7154,Austin,"13300 N Interstate Hwy 35, Austin, TX 78753",4,2983,Used car dealer,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ65Z7ierORIYRYAVs1cGQDXA,5
info@canvashoteldallas.com,CANVAS,Hotel,CANVAS Hotel,(214) 421-1080,https://www.canvashoteldallas.com/,Dallas,"1325 Botham Jean Blvd, Dallas, TX 75215",4.1,2978,Hotel,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJxwGBogOZToYR_5TYXEtinBU,1
info@hertz.com,Hertz,Car Rental - Dallas - Dallas Fort Worth International Airport (DFW),Hertz Car Rental - Dallas - Dallas Fort Worth International Airport (DFW),(972) 453-4600,https://www.hertz.com/us/en/location/unitedstates/texas/dallas/dfwt20?utm_campaign=gmb-Hertz-Car-Rental---Dallas---Dallas-Fort-Worth-International-Airport--DFW-&utm_medium=gmb-websitelink&utm_source=Google,Dallas,"2424 E 38th St, Dallas, TX 75261",3.1,2924,Car rental agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJidPolbiBToYRR_AwZNnTJKo,8
info@hongdae33kbbq.com,Hongdae,33 Korean BBQ,Hongdae 33 Korean BBQ,(346) 980-8106,https://hongdae33kbbq.com/,Houston,"9889 Bellaire Blvd Suite D-229, Houston, TX 77036",4.7,2923,Korean barbecue restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ71VJFDfDQIYRfXeipiZNUm4,1
info@mastrosrestaurants.com,Mastro's,Steakhouse,Mastro's Steakhouse,(713) 993-2500,https://www.mastrosrestaurants.com/Locations/TX/Houston/,Houston,"1650 W Loop S, Houston, TX 77027",4.5,2923,Steak house,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJBTLXUD_BQIYR5dA-JyxK6NQ,1
info@saravanaabhavan.us,Saravanaa,Bhavan,Saravanaa Bhavan,(713) 789-5577,https://www.saravanaabhavan.us/,Houston,"8350 Westheimer Rd Ste B, Houston, TX 77063",4.1,2892,Indian restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ4RRyeKTDQIYRInoK28ZkghE,1
info@totalwine.com,Total,Wine & More,Total Wine & More,(214) 750-4605,https://www.totalwine.com/store-info/texas-dallas-park-lane/501?cid=referral:website_link::momentfeed:501_dallas_park_lane_store_details_page:,Dallas,"9350 N Central Expy, Dallas, TX 75231",4.6,2877,Liquor store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJWwFXlOqfToYRDldkY95jwYc,12
info@quincesma.com,Quince,Riverside,Quince Riverside,(682) 385-9073,https://www.quincesma.com/fw/,Fort Worth,"1701 River Run suite 181, Fort Worth, TX 76107",4.8,2871,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJuQ6T5qhzToYRI0qt00wG0i0,1
info@kimcorealty.com,Oak,Forest Shopping Center,Oak Forest Shopping Center,(833) 800-4343,https://www.kimcorealty.com/properties/oak-forest/118820/view,Houston,"1352 W 43rd St, Houston, TX 77018",4.3,2833,Shopping mall,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFchjdLLHQIYRJLBLvF_OnhU,1
info@pollyspets.com,Polly's,Pet Shop,Polly's Pet Shop,(210) 658-0420,http://pollyspets.com/,Universal City,"940 Pat Booker Rd, Universal City, TX 78148",4.6,2833,Pet store,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJexvgU7ySXIYRE7R2cXL-BK8,1
info@mistersparky-houston.com,Mister,Sparky of Katy,Mister Sparky of Katy,(281) 394-0375,https://www.mistersparky-houston.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx,Katy,"21819 Katy Fwy Ste B102, Katy, TX 77450",4.9,2832,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJbxddgmsnQYYRBP2ox-FFUh4,3
info@morramia.com,Morra,Mia,Morra Mia,(915) 594-2841,https://www.morramia.com/montwood,El Paso,"11250 Montwood Dr, El Paso, TX 79936",4.4,2832,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJy2RGkXFF54YRnOqGJysrI_c,2
info@abuelos.com,Abuelo's,Mexican Restaurant,Abuelo's Mexican Restaurant,(806) 794-1762,https://www.abuelos.com/restaurants/lubbock/?utm_source=gmb&utm_medium=astralcom&utm_campaign=gmb-astralcom-lubbock,Lubbock,"4401 82nd St, Lubbock, TX 79424",4.4,2831,Mexican restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJW057KWly_oYReLp39EF9JdY,1
info@truefoodkitchen.com,True,Food Kitchen,True Food Kitchen,(512) 777-2430,https://www.truefoodkitchen.com/locations/austin/,Austin,"222 West Ave Ste HR100, Austin, TX 78701",4.5,2829,Health food restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJB_bjLg61RIYRrBuIICDuw90,1
hello@fixmyheads.com,American,Irrigation Repair,American Irrigation Repair,(512) 868-2129,https://fixmyheads.com/,Georgetown,"3560 E University Ave, Georgetown, TX 78626",4.9,2810,Lawn sprinkler system contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJGWX1rfvRRIYR4tptun0XN3U,2
info@vacationstogo.com,Vacations,To Go,Vacations To Go,+1 800-338-4962,https://www.vacationstogo.com/,Houston,"5851 San Felipe St unit 500, Houston, TX 77057, United States",4.8,2793,Travel agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJPYQBtubDQIYR6e6B0Pc-X0Y,1
info@barboheme.com,Boheme,,Boheme,(832) 462-7455,https://www.barboheme.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,Houston,"307 Fairview St, Houston, TX 77006",4.3,2788,Bar,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt3nonWe_QIYRqe-SjPkbxgo,1
info@travelerstable.com,Traveler's,Table,Traveler's Table,(832) 409-5785,http://www.travelerstable.com/,Houston,"520 Westheimer Rd, Houston, TX 77006",4.6,2782,Eclectic restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJScX7w-W_QIYRnJUZzJInHrg,1
bubbastexasburgershack@rocketmail.com,Bubba's,Texas Burger Shack,Bubba's Texas Burger Shack,(713) 661-1622,https://bubbastexasburgershack.com/?utm_source=google,Houston,"5230 Westpark Dr, Houston, TX 77056",4.5,2771,Hamburger restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ0wxXfnfBQIYRmHBvCWC5aB0,1
kingwood@flyingbiscuit.com,The,Flying Biscuit Cafe,The Flying Biscuit Cafe,(832) 659-0618,https://flyingbiscuit.com/locations-2/memorialcity/,Houston,"12389 Kingsride Ln, Houston, TX 77024",4.6,2764,Breakfast restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJtYqb-qTFQIYRl-zrsmhHnNU,3
info@terminix.com,Terminix,,Terminix,(210) 538-7536,https://www.terminix.com/exterminators/tx/san-antonio-2406/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=sanantonio,San Antonio,"10022 I-35, San Antonio, TX 78233",4.7,2763,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJpZHtU92MXIYREyJTPIbxWKk,14
info@legacyservicesac.com,Legacy,Home Services,Legacy Home Services,(830) 243-6810,https://www.legacyservicesac.com/,New Braunfels,"2001 Wald Rd, New Braunfels, TX 78132",5,2744,HVAC contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJScVWXq9XIYRJDpm3La_-74,1
info@expressoil.com,Express,Oil Change & Tire Engineers,Express Oil Change & Tire Engineers,(281) 499-8777,https://www.expressoil.com/stores/missouri-city/tx/0084/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0084,Missouri City,"3801 FM 1092 Rd, Missouri City, TX 77459",4.8,2737,Oil change service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJOSEKlvflQIYRbQo9IrmBzKQ,6
info@blueskytexas.com,Blue,Sky,Blue Sky,(806) 355-8100,http://blueskytexas.com/,Amarillo,"4201 I-40, Amarillo, TX 79106",4.6,2731,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJtw3eudZPAYcRdQ1RSMNvKo4,1
info@legacyplumbing.net,Legacy,Plumbing,Legacy Plumbing,(972) 987-0753,https://legacyplumbing.net/,Little Elm,"1101 E Eldorado Pkwy, Little Elm, TX 75068",5,2710,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJhZf4crg3TIYRUnJgOgbnWKk,2
info@cathedralguadalupe.org,National,Shrine Cathedral of Our Lady of Guadalupe,National Shrine Cathedral of Our Lady of Guadalupe,(214) 871-1362,https://www.cathedralguadalupe.org/,Dallas,"2215 Ross Ave, Dallas, TX 75201",4.8,2694,Catholic cathedral,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ3cm7AiSZToYRAKWecFlIHkM,1
phohuynhgirl@yahoo.com,Huynh,Restaurant,Huynh Restaurant,(713) 224-8964,http://www.huynhrestauranthouston.com/,Houston,"912 St Emanuel St, Houston, TX 77003",4.7,2692,Vietnamese restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJgRlKyCG_QIYRj2aexIUYdJw,1
info@barefootmosquito.com,Barefoot,Mosquito & Pest Control - Austin Texas,Barefoot Mosquito & Pest Control - Austin Texas,(512) 400-2008,https://www.barefootmosquito.com/pest-control-austin-tx/?utm_source=google&utm_medium=local&utm_campaign=austin,Austin,"4509 Freidrich Ln suite 109, Austin, TX 78744",4.9,2686,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJC7odd5xJW4YR6hNvguugRYc,5
info@mamajuanitasrestaurants.com,Mama,Juanita's,Mama Juanita's,(936) 856-9012,https://mamajuanitasrestaurants.com/,Conroe,"1118 League Line Rd, Conroe, TX 77303",4.2,2672,Mexican restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJI74Yqiw8R4YRL7QDAR77DWs,1
info@centralbbq.com,Central,Texas Style BBQ,Central Texas Style BBQ,(281) 485-9626,http://www.centralbbq.com/,Pearland,"4110 Broadway St, Pearland, TX 77581",4.3,2665,Barbecue restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJCdVvlhSRQIYRHRdnGhSvClo,1
info@thebigbib.com,The,Big Bib BBQ,The Big Bib BBQ,(210) 654-8400,https://www.thebigbib.com/,San Antonio,"104 Lanark Dr, San Antonio, TX 78218",4.3,2665,Barbecue restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJpcuSH7_0XIYRycxNxeA-gcI,1
info@100taquito.com,100%,Taquito,100% Taquito,(713) 665-2900,https://www.100taquito.com/,Houston,"3245 Southwest Fwy, Houston, TX 77027",4.3,2637,Mexican restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJk68prf7AQIYRKhUiYZ4U02Q,1
info@thetipsyoak.com,The,Tipsy Oak,The Tipsy Oak,(817) 962-0304,https://www.thetipsyoak.com/,Arlington,"301 E Front St, Arlington, TX 76011",4.5,2620,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJMRB_7z99ToYRv3Q7MoMHG3o,1
info@dosmolinasmexicanrestaurant.com,Dos,Molina's Mexican Restaurant,Dos Molina's Mexican Restaurant,(817) 539-6476,https://dosmolinasmexicanrestaurant.com/,Fort Worth,"404 NW 25th St, Fort Worth, TX 76164",4.4,2607,Mexican restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ0U2tdR50ToYRO3d-5S65oHE,1
info@elpaseomex.com,EL,PASEO MEXICAN RESTAURANT,EL PASEO MEXICAN RESTAURANT,(817) 625-9755,http://elpaseomex.com/,Fort Worth,"5436 Jacksboro Hwy, Fort Worth, TX 76114",4.4,2592,Mexican restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ2W1Y0fN0ToYRNuqEXcG0mY0,1
sanantonio@howlatthemoon.com,Howl,at the Moon San Antonio,Howl at the Moon San Antonio,(210) 212-4770,https://www.howlatthemoon.com/san-antonio/,San Antonio,"111 W. Crockett Street St. #201, 111 W Crockett St St. #201, San Antonio, TX 78205",4.4,2587,Bar,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJWWhTTKtYXIYReBORjafOLT8,1
info@elephantroom.com,Elephant,Room,Elephant Room,(512) 575-2925,http://www.elephantroom.com/,Austin,"Swift Building, 315 Congress Ave., Austin, TX 78701",4.6,2538,Live music bar,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJa59yaAi1RIYRyTOii08uLtQ,1
info@williamchriswines.com,William,Chris Vineyards,William Chris Vineyards,(830) 998-7654,https://williamchriswines.com/,Hye,"10352 US-290, Hye, TX 78635",4.8,2526,Winery,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJM5DTPBCWW4YRPygjl-nmvnM,1
info@movershouston.com,H-Town,Movers Houston,H-Town Movers Houston,(346) 866-8377,https://movershouston.com/,Houston,"3133 Buffalo Speedway, Houston, TX 77098",4.9,2515,Mover,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJSY8H7YjdQIYRU1Cw8Hnnmm8,1
admin@mariaritas.com,Maria,Rita's Tex-Mex,Maria Rita's Tex-Mex,(281) 888-1909,https://mariaritastexmex.com/?utm_source=google,Houston,"8445 Gulf Fwy, Houston, TX 77017",4.7,2515,Tex-Mex restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJw4DBdCeXQIYRXEvLHXGaPjM,1
ccpadr@24hourfit.com,24,Hour Fitness,24 Hour Fitness,(281) 894-6151,https://www.24hourfitness.com/gyms/houston-tx/willowbrook-houston-super-sport?Adb_id=GGL_LOC_ACQ_CDP,Houston,"7300 W Greens Rd, Houston, TX 77064",4.6,2504,Gym,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJF7F9vN7NQIYRRQiat8I1nSE,15
