first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Meso,Maya Comida y Copas,Meso Maya Comida y Copas,downtown@mesomaya.com,(214) 484-6555,https://www.mesomaya.com/,"1611 McKinney Ave, Dallas, TX 75202",Dallas,4.6,6407,Mexican restaurant,good,ok,ChIJMzOiejuZToYRWmNcwhwM1Dc,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Max,and Louie's New York Diner,Max and Louie's New York Diner,info@maxandlouies.com,(210) 483-7600,https://maxandlouies.com/,"226 W Bitters Rd #126, San Antonio, TX 78216",San Antonio,4.5,6389,Diner,good,ok,ChIJdRz2FtVhXIYRwkLcVLUn-6g,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Whiskey,Cake Kitchen & Bar,Whiskey Cake Kitchen & Bar,alliance@whiskey-cake.com,(972) 993-2253,https://www.whiskeycake.com/,"3601 Dallas Pkwy, Plano, TX 75093",Plano,4.6,6371,New American restaurant,good,ok,ChIJtziVu2AjTIYR7j2MptLe97w,5,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
San,Fernando Cathedral,San Fernando Cathedral,info@sfcathedral.org,(210) 227-1297,http://www.sfcathedral.org/,"115 Main Plaza, San Antonio, TX 78205",San Antonio,4.8,6256,Catholic cathedral,good,ok,ChIJv520Oa1YXIYRuK6pIwe8U8s,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Serious,Pizza,Serious Pizza,info@seriouspizza.com,(469) 949-9234,https://www.seriouspizza.com/,"2807 Elm St, Dallas, TX 75226",Dallas,4,6255,Pizza restaurant,good,ok,ChIJA81fEN2YToYRtwBTHGa0ETY,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Sullo,"& Sullo, LLP","Sullo & Sullo, LLP",info@sullolaw.com,(713) 839-9026,http://www.sullolaw.com/,"2020 Southwest Fwy #300, Houston, TX 77098",Houston,4.9,6121,Attorney,good,ok,ChIJGZg0BYzAQIYR6IwAEZoqr4I,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Levy,Park,Levy Park,info@levyparkhouston.org,(713) 522-7275,http://levyparkhouston.org/,"3801 Eastside St, Houston, TX 77098",Houston,4.8,6055,Park,good,ok,ChIJ9eJo8vDAQIYR3L4ylc5MoBA,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Black,Bear Diner Katy,Black Bear Diner Katy,info@blackbeardiner.com,(281) 574-7902,https://blackbeardiner.com/location/katy/,"24600 Katy Fwy #900, Katy, TX 77494",Katy,4.5,5994,American restaurant,good,ok,ChIJwbxsuD8kQYYRmGueq2_YeLM,5,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Texas,Roadhouse,Texas Roadhouse,info@texasroadhouse.com,(903) 509-0053,https://www.texasroadhouse.com/locations/texas/tyler?utm_source=listing&utm_medium=search,"2101 E SE Loop 323, Tyler, TX 75701",Tyler,4.5,5929,Steak house,good,ok,ChIJSZoIHkPMSYYRnO-wrb9G7gE,5,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Juan,in a Million,Juan in a Million,juaninamil@gmail.com,(512) 472-3872,http://juaninamillion.com/,"2300 E Cesar Chavez St, Austin, TX 78702",Austin,4.5,5923,Mexican restaurant,good,ok,ChIJu94Vu8q1RIYRI36mVrMr-IY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Confessions,,Confessions,info@confessionshtx.com,(281) 849-7985,https://www.confessionstx.com/,"Second Floor, 3200 Kirby Dr Suite 2A, Houston, TX 77098",Houston,4.9,5887,American restaurant,good,ok,ChIJiQN4_dHBQIYREsqiw2GepJU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Salt Lick - Round Rock,The Salt Lick - Round Rock,info@saltlickbbq.com,(512) 386-1044,https://saltlickbbq.com/round-rock/,"3350 E Palm Valley Blvd, Round Rock, TX 78665",Round Rock,4.3,5884,Barbecue restaurant,good,ok,ChIJQdurmmfQRIYRcOYjeeTTygY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
1618,Asian Fusion,1618 Asian Fusion,event@1618lakeside.com,(737) 332-4609,https://1618asianfusion.com/,"1618 E Riverside Dr, Austin, TX 78741",Austin,4.8,5807,Asian fusion restaurant,good,ok,ChIJS5e6G7a1RIYRxVd0-HJFtRs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Air,Tech of Houston AC & Plumbing,Air Tech of Houston AC & Plumbing,service@airtechofhouston.com,(832) 680-5546,https://www.airtechofhouston.com/locations/houston-tx/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*19*air-tech-houston,"2114 Lou Ellen Ln, Houston, TX 77018",Houston,4.9,5797,HVAC contractor,good,ok,ChIJnepQB1XGQIYRy455cw3qD-Q,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Grace's,,Grace's,office@gracesonkirby.com,(713) 728-6410,http://www.gracesonkirby.com/,"3111 Kirby Dr, Houston, TX 77098",Houston,4.5,5787,American restaurant,good,ok,ChIJcSuSku3AQIYRfF98hYAS130,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hollywood-Crawford,- Garage Doors & Openers,Hollywood-Crawford - Garage Doors & Openers,info@hollywoodcrawford.com,(210) 361-2266,https://hollywoodcrawford.com/san-antonio-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"11234 Gordon Rd, San Antonio, TX 78216",San Antonio,5,5704,Garage door supplier,good,ok,ChIJhRv_15uKXIYRqE8eS6chhB0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Kona,Grill - El Paso,Kona Grill - El Paso,elpaso@konagrill.com,(915) 249-3803,"https://konagrill.com/locations?locations=El-Paso,79925","8889 Gateway Blvd W #1740, El Paso, TX 79925",El Paso,4.5,5680,American restaurant,good,ok,ChIJke4HnBdb54YRoRHrDyhElcU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Texas,de Brazil - Fort Worth,Texas de Brazil - Fort Worth,info@texasdebrazil.com,(817) 670-9569,https://texasdebrazil.com/locations/fort-worth/?utm_source=gmb&utm_medium=yext&y_source=1_NDg4MzA3MDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"101 N Houston St, Fort Worth, TX 76102",Fort Worth,4.5,5659,Steak house,good,ok,ChIJvUjeN0FxToYRKqEjzpGbfSE,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
3Eleven,Kitchen and Cocktails,3Eleven Kitchen and Cocktails,311kitchenandcocktails@gmail.com,(214) 744-1423,https://3elevendallas.com/,"311 N Market St # 100, Dallas, TX 75202",Dallas,4.8,5531,American restaurant,good,ok,ChIJPVNJIhaZToYR8jBVOOqU9tA,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Fajita,Jacks,Fajita Jacks,info@fajitajacks.com,(936) 588-3340,http://www.fajitajacks.com/,"15256 TX-105, Montgomery, TX 77356",Montgomery,4.6,5517,Mexican restaurant,good,ok,ChIJDf98jaojR4YRxOFMTUd69R4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lakewood,Church,Lakewood Church,info@lakewoodchurch.com,(713) 635-4154,https://lakewoodchurch.com/,"3700 Southwest Fwy, Houston, TX 77027",Houston,4.6,5496,Non-denominational church,good,ok,ChIJVUsKgcH0OxARBJlw13Qgw2w,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Paesanos,Riverwalk,Paesanos Riverwalk,prw@joesfood.com,(210) 227-2782,https://www.paesanosriverwalk.com/,"111 W Crockett St Suite 101, San Antonio, TX 78205",San Antonio,4.5,5471,Italian restaurant,good,ok,ChIJw2ODlqxYXIYR5xFcNubeg6I,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Riot Comedy Club,The Riot Comedy Club,comedy@theriothtx.com,(713) 264-8664,http://theriothtx.com/,"2010 Waugh Dr, Houston, TX 77006",Houston,4.9,5467,Comedy club,good,ok,ChIJn0YveOjBQIYRVcI9ZbbcvwE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
WhiteWater,Express Car Wash,WhiteWater Express Car Wash,info@whitewatercw.com,(817) 532-5700,https://whitewatercw.com/locations/fort-worth-presidio,"8917 Lower Sonoma Ln, Fort Worth, TX 76177",Fort Worth,4.9,5441,Car wash,good,ok,ChIJzRaxMBXZTYYRmVdjUmZn5Hg,11,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Airtron,Heating & Air Conditioning,Airtron Heating & Air Conditioning,info@airtron.com,(214) 556-6792,https://airtron.com/dallas/?utm_source=gmb&utm_medium=gmb-organic&utm_campaign=gmb-dallas,"10440 Olympic Dr, Dallas, TX 75220",Dallas,4.8,5434,HVAC contractor,good,ok,ChIJUQ_e4gydToYRGjcBPu0TDrs,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Pluckers,Wing Bar,Pluckers Wing Bar,stishgart@pluckers.net,(713) 864-9464,https://www.pluckers.com/location/shepherd,"1400 Shepherd Dr, Houston, TX 77007",Houston,4.3,5403,Chicken wings restaurant,good,ok,ChIJAyHWqkzHQIYRk8Ww8Mwi7Bg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Haywire,,Haywire,april.eggleston@haywirerestaurant.com,(972) 781-9473,http://haywirerestaurant.com/,"5901 Winthrop St Ste 110, Plano, TX 75024",Plano,4.5,5396,New American restaurant,good,ok,ChIJE_8Qja88TIYRj8MF8G1hDZw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Casa,do Brasil,Casa do Brasil,marketing@casadobrasil.com,(512) 351-8086,https://casadobrasil.com/austin,"10515 N Mopac Expy NB, Austin, TX 78759",Austin,4.9,5357,Steak house,good,ok,ChIJUWNxVCjLRIYRJvF3RVr6KeE,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Aruza,Pest Control,Aruza Pest Control,info@aruzapest.com,(936) 236-9436,https://www.aruzapest.com/locations/tx-houston-pest-control/?utm_source=gmb&utm_medium=organic&utm_campaign=houston,"1634 W Sam Houston Pkwy N, Houston, TX 77043",Houston,4.7,5352,Pest control service,good,ok,ChIJM6tRPBTdQIYRNr-8zSrxxEo,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
River,Oaks Thai Massage,River Oaks Thai Massage,riveroaksmassage@gmail.com,(832) 991-9995,https://riveroakthaimassage.com/,"1308 W Gray St, Houston, TX 77019",Houston,5,5323,Massage spa,good,ok,ChIJU2jT26DAQIYRMVy3ZifRGkc,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Stanley's,Famous Pit Barbecue,Stanley's Famous Pit Barbecue,hello@coltclassicpresents.com,(903) 593-0311,http://www.stanleysfamous.com/,"525 S Beckham Ave, Tyler, TX 75702",Tyler,4.6,5301,Barbecue restaurant,good,ok,ChIJweyxhKPOSYYRxBhiBrWH5p8,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Weeks,Service Company,Weeks Service Company,info@weeksservicecompany.com,(832) 862-3705,https://weeksservicecompany.com/?utm_source=google&utm_medium=gbp&utm_campaign=WEE0100-WEB009-GBP&utm_crid=WEE0100_WEB009_61822599,"1306 State Hwy 3, League City, TX 77573",League City,4.9,5299,HVAC contractor,good,ok,ChIJe8jSesiCQIYR_CWmYZMSEJI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
House,of Pies,House of Pies,kirby@houseofpies.com,(281) 717-8400,https://houseofpies.com/,"20802 Katy Fwy, Katy, TX 77449",Katy,4.7,5274,Bakery,good,ok,ChIJW39VjDYnQYYR1ulx0nW6eIs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lopez,Mexican Restaurant - Houston,Lopez Mexican Restaurant - Houston,lopez@vivalopez.com,(281) 495-2436,http://houston.vivalopez.com/,"11606 Wilcrest Dr, Houston, TX 77099",Houston,4.6,5263,Mexican restaurant,good,ok,ChIJc7UxQebnQIYRNuQQe07MaXw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Uncle,Julio's Fort Worth,Uncle Julio's Fort Worth,info@unclejulios.com,(817) 377-2777,https://unclejulios.com/locations/fort-worth/,"5301 Camp Bowie Blvd, Fort Worth, TX 76107",Fort Worth,4.2,5260,Mexican restaurant,good,ok,ChIJTUvz2gVzToYRKhsHi2XOPTY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Babe's,Chicken Dinner House,Babe's Chicken Dinner House,comments@babeschicken.com,(972) 496-1041,https://babeschicken.com/?y_source=1_MjAyMjkwMzQ0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1456 Belt Line Rd #171, Garland, TX 75044",Garland,4.6,5231,Chicken restaurant,good,ok,ChIJ4fRd9cwdTIYRwPzf6jPXe2M,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Los,Molcajetes,Los Molcajetes,info@losmolcajetes.com,(817) 306-9000,http://www.losmolcajetes.com/,"4320 Western Center Blvd, Fort Worth, TX 76137",Fort Worth,4.5,5221,Mexican restaurant,good,ok,ChIJH9NUWNl3ToYRNQV9sHUgE5k,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Fox,Service Company,Fox Service Company,info@foxservice.com,(512) 488-1120,https://www.foxservice.com/,"1506 Ferguson Ln Suite #102, Austin, TX 78754",Austin,4.8,5180,Plumber,good,ok,ChIJQQ05e7y0RIYRxaK_NJ0dPKs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Esquire Tavern,The Esquire Tavern,info@esquiretavern-sa.com,(210) 222-2521,http://www.esquiretavern-sa.com/,"155 E Commerce St, San Antonio, TX 78205",San Antonio,4.4,5177,Restaurant,good,ok,ChIJSzUPzqxYXIYRVJL3H4NAr14,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Maple,Leaf Diner,Maple Leaf Diner,info@mldiner.com,(214) 434-1626,http://mldiner.com/,"12817 Preston Rd #129, Dallas, TX 75230",Dallas,4.7,5175,Breakfast restaurant,good,ok,ChIJWxeJW-4gTIYRQlLX2mjITn4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Sherlock's,Escape Rooms Dallas,Sherlock's Escape Rooms Dallas,sherlocksescaperooms@gmail.com,(972) 358-3528,https://www.sherlocksescaperooms.com/,"4887 Alpha Rd Suite 275, Farmers Branch, TX 75244",Farmers Branch,5,5169,Escape room center,good,ok,ChIJRcrwOnkhTIYRvZMjOkVig1Q,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Germania,Insurance Amphitheater,Germania Insurance Amphitheater,info@germaniaamp.com,(512) 301-6600,http://germaniaamp.com/,"9201 Circuit of the Americas Blvd, Del Valle, TX 78617",Del Valle,4.5,5132,Amphitheater,good,ok,ChIJp8VCnTywRIYRTXXSFFlLgSE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Puttery,,Puttery,info@puttery.com,(469) 862-0151,https://www.puttery.com/locations/dallas,"5762 Grandscape Blvd Suite 105, The Colony, TX 75056",The Colony,4.5,5065,Miniature golf course,good,ok,ChIJjUf24tE7TIYRMYgil6VGsC4,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Steiner,Ranch Steakhouse,Steiner Ranch Steakhouse,info@steinersteakhouse.com,(512) 381-0800,https://www.steinersteakhouse.com/?utm_campaign=gmb,"5424 Steiner Ranch Blvd, Austin, TX 78732",Austin,4.6,5034,Steak house,good,ok,ChIJj0qIvv0zW4YR8W5ZjSbSqC0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Kerbey,Lane Cafe,Kerbey Lane Cafe,info@kerbeylanecafe.com,(512) 879-2827,http://kerbeylanecafe.com/,"2120 N Mays St #420, Round Rock, TX 78664",Round Rock,4.1,5012,Restaurant,good,ok,ChIJveYFkILRRIYRoB7wO0WteKQ,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
ABC,Home & Commercial Services,ABC Home & Commercial Services,dev@monkee-boy.com,(512) 837-9500,https://www.abchomeandcommercial.com/austin/pest-control?utm_source=gmb&utm_medium=organic&utm_campaign=austin-pest,"9475 US-290, Austin, TX 78724",Austin,4.8,5009,Pest control service,good,ok,ChIJ07DGwEfIRIYR1THFpMsx2YA,9,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Drury,Plaza Hotel San Antonio Riverwalk,Drury Plaza Hotel San Antonio Riverwalk,info@druryhotels.com,(210) 270-7799,https://www.druryhotels.com/locations/san-antonio-tx/drury-plaza-hotel-san-antonio-riverwalk?utm_campaign=gmb&utm_medium=organic&utm_source=local2,"105 S St Mary's St, San Antonio, TX 78205",San Antonio,4.6,4898,Hotel,good,ok,ChIJOeCvNFNfXIYRn11BEYC6Eck,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Twisted,Root Burger Co.,Twisted Root Burger Co.,info@twistedrootburgerco.com,(254) 366-2888,https://www.twistedrootburgerco.com/locations#locations,"801 S 2nd St, Waco, TX 76706",Waco,4.4,4896,Hamburger restaurant,good,ok,ChIJBXsvHUWCT4YRcObYT5yYkdA,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Down,on Grayson,Down on Grayson,downongrayson@gruenetexas.com,(210) 248-9244,https://www.downongrayson.com/,"303 E Grayson St, San Antonio, TX 78215",San Antonio,4.4,4831,American restaurant,good,ok,ChIJeR2k-fP1XIYR9ZEz1asIiGM,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Platinum,Tattoos & Piercings,Platinum Tattoos & Piercings,platinumt4t@gmail.com,(210) 682-5239,https://platinumtattoos.com/,"5545 Northwest Loop 410 103 B, San Antonio, TX 78238",San Antonio,4.7,4813,Tattoo shop,good,ok,ChIJqZh1bd5mXIYRxWAqPvEf5HA,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
White,Oak Music Hall,White Oak Music Hall,info@whiteoakmusichall.com,(713) 237-0370,http://www.whiteoakmusichall.com/,"2915 N Main St, Houston, TX 77009",Houston,4.4,4784,Live music venue,good,ok,ChIJy4006MW4QIYRtsfBidyF-uQ,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
All-Safe,Pest & Termite,All-Safe Pest & Termite,info@all-safe-pest.com,(972) 945-9226,https://www.all-safe-pest.com/,"1225 Municipal Ave, Plano, TX 75074",Plano,4.9,4773,Pest control service,good,ok,ChIJtbFxnxcZTIYRzlDJTsG5JMQ,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Guenther House,The Guenther House,sarm@chg.com,(210) 227-1061,https://www.guentherhouse.com/,"205 E Guenther St, San Antonio, TX 78204",San Antonio,4.5,4762,Breakfast restaurant,good,ok,ChIJUVgHyLpYXIYRaEZvcMuVr8s,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
